"age";"job";"marital";"education";"default";"housing";"loan";"contact";"month";"day_of_week";"duration";"campaign";"pdays";"previous";"poutcome";"emp.var.rate";"cons.price.idx";"cons.conf.idx";"euribor3m";"nr.employed";"y"
48;"technician";"married";"professional.course";"unknown";"yes";"no";"telephone";"jun";"wed";321;2;999;0;"nonexistent";1.4;94.465;-41.8;4.962;5228.1;"no"
26;"blue-collar";"married";"basic.9y";"no";"yes";"no";"cellular";"may";"wed";209;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.334;5099.1;"no"
35;"management";"single";"university.degree";"no";"no";"no";"cellular";"may";"tue";68;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.266;5099.1;"no"
49;"entrepreneur";"married";"basic.4y";"unknown";"no";"no";"telephone";"jun";"thu";285;1;999;0;"nonexistent";1.4;94.465;-41.8;4.866;5228.1;"no"
35;"technician";"married";"professional.course";"no";"yes";"no";"cellular";"may";"thu";16;6;999;1;"failure";-1.8;92.893;-46.2;1.266;5099.1;"no"
35;"technician";"single";"high.school";"no";"yes";"no";"telephone";"jun";"mon";92;2;999;0;"nonexistent";1.4;94.465;-41.8;4.865;5228.1;"no"
53;"retired";"married";"basic.6y";"unknown";"no";"yes";"telephone";"may";"thu";298;5;999;0;"nonexistent";1.1;93.994;-36.4;4.855;5191;"no"
41;"entrepreneur";"divorced";"unknown";"no";"no";"no";"cellular";"may";"fri";536;2;999;0;"nonexistent";-1.8;92.893;-46.2;1.25;5099.1;"yes"
52;"unemployed";"married";"high.school";"unknown";"yes";"no";"telephone";"jun";"tue";70;6;999;0;"nonexistent";1.4;94.465;-41.8;4.864;5228.1;"no"
59;"blue-collar";"married";"unknown";"no";"no";"no";"cellular";"jul";"fri";124;2;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
27;"services";"single";"high.school";"no";"no";"yes";"cellular";"jul";"fri";616;5;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"yes"
43;"admin.";"married";"high.school";"no";"yes";"no";"telephone";"nov";"tue";82;6;999;0;"nonexistent";-0.1;93.2;-42;4.153;5195.8;"no"
45;"blue-collar";"divorced";"basic.9y";"no";"yes";"no";"telephone";"jun";"thu";542;3;999;0;"nonexistent";1.4;94.465;-41.8;4.958;5228.1;"no"
43;"services";"single";"high.school";"no";"no";"no";"cellular";"jul";"mon";385;1;999;0;"nonexistent";1.4;93.918;-42.7;4.96;5228.1;"no"
38;"housemaid";"married";"high.school";"no";"yes";"no";"cellular";"jul";"thu";108;2;999;0;"nonexistent";1.4;93.918;-42.7;4.968;5228.1;"no"
33;"technician";"single";"professional.course";"no";"yes";"no";"cellular";"sep";"fri";395;1;999;0;"nonexistent";-1.1;94.199;-37.5;0.879;4963.6;"yes"
65;"retired";"married";"high.school";"no";"no";"no";"cellular";"aug";"mon";80;1;999;1;"failure";-2.9;92.201;-31.4;0.861;5076.2;"no"
46;"blue-collar";"married";"professional.course";"no";"no";"no";"telephone";"aug";"mon";151;3;999;1;"failure";-2.9;92.201;-31.4;0.884;5076.2;"no"
57;"technician";"married";"basic.4y";"unknown";"no";"no";"telephone";"jun";"thu";243;2;999;0;"nonexistent";1.4;94.465;-41.8;4.958;5228.1;"no"
59;"retired";"divorced";"professional.course";"no";"no";"no";"telephone";"jun";"tue";8;1;999;1;"failure";-1.7;94.055;-39.8;0.702;4991.6;"no"
32;"technician";"married";"university.degree";"no";"yes";"no";"telephone";"may";"wed";186;2;999;0;"nonexistent";-1.8;92.893;-46.2;1.27;5099.1;"no"
45;"entrepreneur";"divorced";"university.degree";"no";"no";"no";"telephone";"may";"fri";462;4;999;0;"nonexistent";-1.8;92.893;-46.2;1.25;5099.1;"yes"
38;"management";"divorced";"university.degree";"no";"yes";"no";"cellular";"jul";"tue";543;9;999;0;"nonexistent";1.4;93.918;-42.7;4.961;5228.1;"no"
60;"housemaid";"married";"basic.4y";"no";"no";"no";"cellular";"aug";"fri";270;4;6;4;"failure";-1.7;94.027;-38.3;0.905;4991.6;"no"
38;"blue-collar";"married";"basic.4y";"no";"no";"no";"cellular";"apr";"tue";277;1;999;0;"nonexistent";-1.8;93.075;-47.1;1.453;5099.1;"no"
48;"technician";"married";"professional.course";"yes";"no";"no";"cellular";"aug";"tue";66;1;999;0;"nonexistent";1.4;93.444;-36.1;4.963;5228.1;"no"
63;"housemaid";"married";"basic.9y";"no";"yes";"no";"cellular";"apr";"fri";164;1;999;0;"nonexistent";-1.8;93.749;-34.6;0.645;5008.7;"no"
53;"technician";"married";"university.degree";"no";"no";"yes";"cellular";"apr";"thu";126;1;999;0;"nonexistent";-1.8;93.075;-47.1;1.365;5099.1;"no"
38;"services";"married";"high.school";"no";"yes";"no";"cellular";"jul";"thu";73;1;999;0;"nonexistent";1.4;93.918;-42.7;4.968;5228.1;"no"
29;"self-employed";"married";"university.degree";"no";"yes";"no";"cellular";"mar";"wed";60;3;999;0;"nonexistent";-1.8;92.843;-50;1.663;5099.1;"no"
41;"management";"married";"unknown";"unknown";"yes";"no";"telephone";"may";"wed";70;1;999;0;"nonexistent";1.1;93.994;-36.4;4.859;5191;"no"
29;"blue-collar";"married";"high.school";"no";"yes";"yes";"cellular";"may";"tue";145;1;999;1;"failure";-1.8;92.893;-46.2;1.291;5099.1;"no"
31;"unemployed";"married";"basic.9y";"no";"no";"no";"cellular";"may";"wed";570;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.281;5099.1;"yes"
68;"retired";"married";"high.school";"no";"yes";"no";"cellular";"oct";"tue";88;1;999;2;"failure";-3.4;92.431;-26.9;0.744;5017.5;"no"
35;"admin.";"divorced";"high.school";"no";"yes";"no";"telephone";"apr";"thu";216;3;999;1;"failure";-1.8;93.749;-34.6;0.635;5008.7;"yes"
32;"services";"married";"high.school";"no";"no";"no";"telephone";"may";"tue";162;1;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
59;"services";"divorced";"high.school";"no";"no";"no";"telephone";"jun";"thu";133;1;999;0;"nonexistent";1.4;94.465;-41.8;4.958;5228.1;"no"
28;"blue-collar";"single";"high.school";"no";"yes";"no";"cellular";"may";"wed";516;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.281;5099.1;"yes"
40;"management";"married";"university.degree";"no";"unknown";"unknown";"telephone";"jun";"mon";61;2;999;0;"nonexistent";1.4;94.465;-41.8;4.865;5228.1;"no"
55;"technician";"married";"professional.course";"unknown";"no";"no";"telephone";"jun";"thu";166;1;999;0;"nonexistent";1.4;94.465;-41.8;4.961;5228.1;"no"
27;"admin.";"single";"high.school";"unknown";"yes";"no";"cellular";"jul";"thu";284;1;999;0;"nonexistent";1.4;93.918;-42.7;4.958;5228.1;"no"
49;"housemaid";"married";"university.degree";"no";"yes";"no";"cellular";"aug";"wed";210;2;999;0;"nonexistent";1.4;93.444;-36.1;4.967;5228.1;"no"
39;"blue-collar";"divorced";"basic.6y";"unknown";"no";"no";"cellular";"may";"wed";101;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.281;5099.1;"no"
42;"blue-collar";"divorced";"basic.9y";"no";"yes";"no";"telephone";"jun";"wed";201;5;999;0;"nonexistent";1.4;94.465;-41.8;4.959;5228.1;"no"
36;"unemployed";"single";"university.degree";"no";"no";"no";"cellular";"aug";"fri";415;1;999;0;"nonexistent";-2.9;92.201;-31.4;0.869;5076.2;"no"
33;"technician";"married";"high.school";"no";"no";"yes";"cellular";"aug";"thu";401;2;999;0;"nonexistent";1.4;93.444;-36.1;4.968;5228.1;"yes"
27;"blue-collar";"married";"high.school";"no";"unknown";"unknown";"cellular";"may";"wed";805;2;999;0;"nonexistent";-1.8;92.893;-46.2;1.281;5099.1;"no"
25;"student";"single";"high.school";"no";"yes";"no";"telephone";"jun";"tue";173;1;999;0;"nonexistent";1.4;94.465;-41.8;4.961;5228.1;"no"
39;"blue-collar";"married";"basic.6y";"no";"no";"no";"telephone";"may";"thu";124;1;999;0;"nonexistent";1.1;93.994;-36.4;4.855;5191;"no"
56;"entrepreneur";"married";"unknown";"unknown";"no";"yes";"telephone";"jun";"thu";192;1;999;0;"nonexistent";1.4;94.465;-41.8;4.958;5228.1;"no"
50;"retired";"married";"basic.4y";"no";"unknown";"unknown";"cellular";"jul";"wed";236;1;999;0;"nonexistent";1.4;93.918;-42.7;4.957;5228.1;"no"
32;"services";"single";"high.school";"no";"yes";"no";"telephone";"may";"wed";180;2;999;0;"nonexistent";1.1;93.994;-36.4;4.856;5191;"no"
38;"admin.";"married";"university.degree";"no";"yes";"yes";"cellular";"may";"wed";134;1;999;1;"failure";-1.8;92.893;-46.2;1.281;5099.1;"no"
39;"self-employed";"married";"professional.course";"no";"no";"no";"telephone";"nov";"fri";47;4;999;0;"nonexistent";-0.1;93.2;-42;4.021;5195.8;"no"
73;"retired";"married";"university.degree";"no";"no";"no";"cellular";"nov";"fri";160;1;999;0;"nonexistent";-3.4;92.649;-30.1;0.718;5017.5;"yes"
60;"retired";"married";"basic.6y";"no";"unknown";"unknown";"cellular";"jun";"fri";110;2;999;0;"nonexistent";-2.9;92.963;-40.8;1.268;5076.2;"no"
29;"technician";"married";"university.degree";"no";"yes";"no";"telephone";"may";"wed";1118;2;999;0;"nonexistent";1.1;93.994;-36.4;4.859;5191;"no"
53;"blue-collar";"divorced";"unknown";"no";"yes";"no";"telephone";"jul";"tue";341;6;999;0;"nonexistent";1.4;93.918;-42.7;4.961;5228.1;"no"
43;"admin.";"single";"university.degree";"no";"yes";"no";"telephone";"nov";"fri";43;1;999;0;"nonexistent";-0.1;93.2;-42;4.021;5195.8;"no"
34;"technician";"married";"professional.course";"no";"no";"no";"cellular";"jul";"wed";511;3;999;0;"nonexistent";1.4;93.918;-42.7;4.963;5228.1;"no"
35;"blue-collar";"married";"basic.4y";"unknown";"no";"no";"telephone";"may";"fri";118;6;999;0;"nonexistent";1.1;93.994;-36.4;4.864;5191;"no"
37;"admin.";"divorced";"university.degree";"no";"no";"no";"telephone";"may";"fri";18;1;999;0;"nonexistent";1.1;93.994;-36.4;4.855;5191;"no"
33;"admin.";"married";"high.school";"unknown";"yes";"no";"cellular";"jul";"tue";194;4;999;0;"nonexistent";1.4;93.918;-42.7;4.961;5228.1;"no"
58;"technician";"married";"professional.course";"no";"unknown";"unknown";"cellular";"aug";"mon";52;2;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
28;"admin.";"married";"university.degree";"no";"no";"no";"telephone";"jun";"wed";392;1;999;0;"nonexistent";1.4;94.465;-41.8;4.962;5228.1;"no"
29;"admin.";"married";"university.degree";"no";"yes";"no";"cellular";"jun";"tue";201;1;999;0;"nonexistent";-1.7;94.055;-39.8;0.702;4991.6;"yes"
28;"self-employed";"married";"university.degree";"no";"yes";"no";"telephone";"nov";"wed";20;1;999;1;"failure";-0.1;93.2;-42;4.12;5195.8;"no"
34;"management";"married";"professional.course";"unknown";"no";"no";"telephone";"may";"mon";402;2;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
24;"admin.";"single";"high.school";"no";"no";"yes";"cellular";"mar";"thu";181;1;999;0;"nonexistent";-1.8;92.843;-50;1.584;5099.1;"no"
37;"blue-collar";"divorced";"basic.4y";"unknown";"yes";"yes";"telephone";"may";"fri";301;2;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
59;"retired";"married";"basic.4y";"no";"yes";"no";"cellular";"aug";"fri";94;1;999;0;"nonexistent";1.4;93.444;-36.1;4.963;5228.1;"no"
35;"blue-collar";"married";"high.school";"unknown";"yes";"no";"cellular";"nov";"mon";273;2;999;1;"failure";-0.1;93.2;-42;4.191;5195.8;"no"
45;"technician";"divorced";"university.degree";"no";"yes";"yes";"telephone";"jun";"thu";163;3;999;0;"nonexistent";1.4;94.465;-41.8;4.961;5228.1;"no"
34;"technician";"single";"professional.course";"no";"no";"yes";"cellular";"jul";"tue";955;5;999;0;"nonexistent";1.4;93.918;-42.7;4.961;5228.1;"yes"
51;"blue-collar";"divorced";"unknown";"unknown";"no";"no";"telephone";"jun";"wed";220;1;999;0;"nonexistent";1.4;94.465;-41.8;4.962;5228.1;"no"
45;"technician";"divorced";"professional.course";"unknown";"unknown";"unknown";"cellular";"aug";"wed";170;3;999;0;"nonexistent";1.4;93.444;-36.1;4.964;5228.1;"no"
57;"technician";"married";"high.school";"no";"no";"yes";"cellular";"may";"mon";371;1;999;1;"failure";-1.8;92.893;-46.2;1.299;5099.1;"no"
36;"blue-collar";"single";"basic.9y";"unknown";"no";"no";"telephone";"may";"tue";201;2;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
51;"blue-collar";"married";"basic.4y";"unknown";"yes";"yes";"cellular";"jul";"mon";297;3;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
72;"admin.";"married";"university.degree";"unknown";"no";"yes";"cellular";"oct";"tue";143;1;6;1;"success";-3.4;92.431;-26.9;0.728;5017.5;"yes"
30;"admin.";"divorced";"university.degree";"no";"yes";"no";"cellular";"aug";"fri";77;9;999;0;"nonexistent";1.4;93.444;-36.1;4.963;5228.1;"no"
26;"services";"single";"university.degree";"no";"yes";"no";"cellular";"may";"thu";551;1;999;1;"failure";-1.8;92.893;-46.2;1.327;5099.1;"no"
41;"blue-collar";"married";"basic.9y";"no";"yes";"no";"telephone";"may";"thu";152;1;999;0;"nonexistent";1.1;93.994;-36.4;4.855;5191;"no"
56;"management";"married";"basic.4y";"unknown";"yes";"no";"cellular";"jul";"tue";673;2;999;0;"nonexistent";1.4;93.918;-42.7;4.961;5228.1;"no"
50;"admin.";"married";"high.school";"unknown";"yes";"no";"cellular";"jul";"mon";339;2;999;0;"nonexistent";1.4;93.918;-42.7;4.96;5228.1;"no"
32;"blue-collar";"married";"professional.course";"no";"no";"no";"telephone";"may";"thu";1119;1;999;0;"nonexistent";1.1;93.994;-36.4;4.855;5191;"yes"
41;"admin.";"married";"university.degree";"no";"yes";"no";"cellular";"aug";"wed";460;1;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
49;"blue-collar";"married";"high.school";"unknown";"yes";"yes";"cellular";"may";"wed";65;2;999;0;"nonexistent";-1.8;92.893;-46.2;1.281;5099.1;"no"
40;"blue-collar";"single";"basic.9y";"no";"no";"no";"telephone";"jun";"mon";121;5;999;0;"nonexistent";1.4;94.465;-41.8;4.96;5228.1;"no"
40;"admin.";"married";"university.degree";"no";"no";"no";"telephone";"may";"fri";214;1;999;0;"nonexistent";1.1;93.994;-36.4;4.859;5191;"no"
49;"blue-collar";"married";"basic.9y";"no";"yes";"no";"cellular";"apr";"fri";832;2;999;0;"nonexistent";-1.8;93.075;-47.1;1.405;5099.1;"no"
50;"management";"divorced";"high.school";"unknown";"no";"no";"telephone";"may";"wed";82;7;999;0;"nonexistent";1.1;93.994;-36.4;4.859;5191;"no"
57;"admin.";"single";"university.degree";"no";"no";"no";"cellular";"jul";"wed";341;4;999;0;"nonexistent";1.4;93.918;-42.7;4.963;5228.1;"no"
39;"blue-collar";"divorced";"basic.9y";"no";"no";"no";"telephone";"may";"mon";40;3;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
49;"unemployed";"married";"basic.9y";"no";"yes";"yes";"telephone";"jun";"thu";271;1;999;0;"nonexistent";1.4;94.465;-41.8;4.955;5228.1;"no"
40;"services";"married";"basic.6y";"unknown";"no";"no";"telephone";"jun";"fri";11;11;999;0;"nonexistent";1.4;94.465;-41.8;4.959;5228.1;"no"
26;"admin.";"single";"high.school";"no";"no";"yes";"cellular";"jul";"wed";136;1;999;0;"nonexistent";1.4;93.918;-42.7;4.963;5228.1;"no"
42;"admin.";"married";"university.degree";"no";"yes";"no";"cellular";"aug";"wed";334;1;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
33;"services";"married";"high.school";"no";"no";"no";"telephone";"may";"tue";322;2;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
41;"blue-collar";"single";"basic.6y";"unknown";"yes";"no";"cellular";"may";"fri";261;1;999;1;"failure";-1.8;92.893;-46.2;1.313;5099.1;"no"
32;"technician";"married";"professional.course";"no";"yes";"no";"cellular";"aug";"mon";187;3;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
36;"technician";"married";"basic.9y";"no";"no";"no";"telephone";"jun";"mon";339;4;999;0;"nonexistent";1.4;94.465;-41.8;4.958;5228.1;"no"
44;"management";"divorced";"university.degree";"no";"yes";"no";"cellular";"may";"tue";195;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.344;5099.1;"no"
36;"technician";"married";"university.degree";"no";"yes";"no";"cellular";"aug";"thu";131;1;999;0;"nonexistent";1.4;93.444;-36.1;4.968;5228.1;"no"
42;"admin.";"married";"university.degree";"no";"yes";"yes";"cellular";"jul";"tue";156;1;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
41;"admin.";"married";"university.degree";"no";"yes";"yes";"telephone";"jun";"tue";75;1;999;0;"nonexistent";1.4;94.465;-41.8;4.961;5228.1;"no"
25;"self-employed";"single";"university.degree";"no";"no";"no";"telephone";"jun";"mon";178;7;999;0;"nonexistent";1.4;94.465;-41.8;4.96;5228.1;"no"
30;"admin.";"married";"university.degree";"no";"no";"no";"cellular";"aug";"tue";111;2;999;0;"nonexistent";1.4;93.444;-36.1;4.963;5228.1;"no"
59;"retired";"married";"basic.9y";"no";"no";"yes";"telephone";"jun";"thu";465;2;999;0;"nonexistent";1.4;94.465;-41.8;4.955;5228.1;"no"
49;"technician";"married";"professional.course";"no";"yes";"no";"telephone";"may";"tue";447;1;999;0;"nonexistent";1.1;93.994;-36.4;4.856;5191;"no"
49;"technician";"married";"professional.course";"unknown";"yes";"no";"cellular";"aug";"thu";151;3;999;0;"nonexistent";1.4;93.444;-36.1;4.964;5228.1;"no"
31;"services";"single";"basic.9y";"no";"no";"no";"cellular";"may";"tue";163;1;999;0;"nonexistent";-1.8;92.893;-46.2;1.344;5099.1;"no"
60;"entrepreneur";"married";"basic.4y";"no";"no";"yes";"telephone";"may";"wed";141;2;999;0;"nonexistent";1.1;93.994;-36.4;4.858;5191;"no"
58;"unknown";"married";"basic.4y";"no";"no";"yes";"telephone";"may";"tue";295;3;999;0;"nonexistent";1.1;93.994;-36.4;4.856;5191;"no"
39;"blue-collar";"divorced";"basic.9y";"no";"yes";"no";"telephone";"may";"tue";182;6;999;0;"nonexistent";1.1;93.994;-36.4;4.856;5191;"no"
57;"technician";"married";"professional.course";"unknown";"yes";"no";"cellular";"jul";"mon";54;2;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
35;"blue-collar";"married";"basic.6y";"no";"no";"no";"cellular";"apr";"fri";77;3;999;1;"failure";-1.8;93.075;-47.1;1.405;5099.1;"no"
32;"services";"married";"high.school";"no";"yes";"no";"cellular";"aug";"thu";105;1;999;0;"nonexistent";-2.9;92.201;-31.4;0.873;5076.2;"no"
36;"blue-collar";"married";"basic.4y";"no";"no";"no";"cellular";"jul";"thu";1102;1;999;0;"nonexistent";1.4;93.918;-42.7;4.963;5228.1;"no"
43;"unemployed";"divorced";"basic.9y";"no";"no";"no";"cellular";"jul";"mon";39;9;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
29;"management";"single";"university.degree";"no";"yes";"no";"telephone";"nov";"wed";103;1;999;0;"nonexistent";-0.1;93.2;-42;4.12;5195.8;"no"
20;"blue-collar";"single";"basic.9y";"unknown";"yes";"no";"telephone";"may";"fri";87;4;999;0;"nonexistent";-1.8;92.893;-46.2;1.25;5099.1;"no"
24;"admin.";"single";"high.school";"no";"no";"no";"cellular";"jul";"wed";220;5;999;0;"nonexistent";1.4;93.918;-42.7;4.957;5228.1;"no"
32;"technician";"married";"professional.course";"no";"no";"no";"cellular";"aug";"mon";239;3;999;0;"nonexistent";1.4;93.444;-36.1;4.965;5228.1;"no"
38;"housemaid";"married";"high.school";"no";"yes";"no";"cellular";"jul";"wed";335;5;999;0;"nonexistent";1.4;93.918;-42.7;4.963;5228.1;"no"
26;"admin.";"divorced";"high.school";"no";"yes";"no";"telephone";"jun";"mon";50;1;999;0;"nonexistent";1.4;94.465;-41.8;4.96;5228.1;"no"
32;"technician";"single";"professional.course";"no";"unknown";"unknown";"telephone";"jun";"mon";230;2;999;0;"nonexistent";1.4;94.465;-41.8;4.865;5228.1;"no"
30;"admin.";"single";"university.degree";"no";"yes";"no";"cellular";"jul";"thu";228;1;999;0;"nonexistent";1.4;93.918;-42.7;4.963;5228.1;"no"
44;"blue-collar";"married";"basic.9y";"no";"yes";"yes";"cellular";"may";"mon";145;2;999;0;"nonexistent";-1.8;92.893;-46.2;1.299;5099.1;"no"
27;"services";"single";"high.school";"no";"yes";"no";"telephone";"jun";"tue";170;2;999;0;"nonexistent";1.4;94.465;-41.8;4.961;5228.1;"no"
32;"student";"single";"high.school";"no";"yes";"no";"cellular";"jul";"thu";853;2;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"yes"
42;"technician";"divorced";"professional.course";"no";"no";"no";"cellular";"nov";"mon";200;1;999;1;"failure";-0.1;93.2;-42;4.191;5195.8;"no"
56;"retired";"married";"basic.4y";"no";"no";"no";"cellular";"nov";"fri";163;2;999;1;"failure";-0.1;93.2;-42;4.021;5195.8;"no"
42;"admin.";"single";"university.degree";"no";"no";"no";"cellular";"jul";"wed";268;2;999;0;"nonexistent";-2.9;92.469;-33.6;1.029;5076.2;"yes"
29;"technician";"single";"professional.course";"no";"no";"no";"cellular";"sep";"mon";273;3;999;2;"failure";-1.1;94.199;-37.5;0.879;4963.6;"yes"
45;"blue-collar";"married";"basic.6y";"no";"no";"no";"cellular";"aug";"fri";200;1;999;0;"nonexistent";1.4;93.444;-36.1;4.964;5228.1;"no"
50;"blue-collar";"married";"basic.4y";"no";"no";"no";"cellular";"aug";"wed";153;2;999;0;"nonexistent";1.4;93.444;-36.1;4.964;5228.1;"no"
30;"admin.";"married";"university.degree";"no";"yes";"no";"cellular";"aug";"wed";395;4;999;0;"nonexistent";1.4;93.444;-36.1;4.967;5228.1;"no"
45;"self-employed";"single";"professional.course";"unknown";"yes";"no";"telephone";"may";"wed";77;4;999;0;"nonexistent";1.1;93.994;-36.4;4.859;5191;"no"
32;"services";"married";"high.school";"no";"no";"no";"cellular";"aug";"thu";100;1;999;0;"nonexistent";-2.9;92.201;-31.4;0.873;5076.2;"no"
30;"blue-collar";"divorced";"basic.6y";"no";"no";"no";"cellular";"jul";"tue";76;3;999;0;"nonexistent";1.4;93.918;-42.7;4.961;5228.1;"no"
49;"admin.";"divorced";"high.school";"no";"yes";"no";"cellular";"jul";"fri";81;2;999;0;"nonexistent";1.4;93.918;-42.7;4.962;5228.1;"no"
41;"blue-collar";"divorced";"basic.6y";"no";"no";"no";"telephone";"may";"fri";253;2;999;0;"nonexistent";1.1;93.994;-36.4;4.857;5191;"no"
56;"technician";"married";"professional.course";"no";"yes";"no";"cellular";"nov";"fri";71;3;999;0;"nonexistent";-0.1;93.2;-42;4.021;5195.8;"no"
58;"services";"married";"high.school";"no";"no";"no";"cellular";"mar";"mon";135;1;999;2;"failure";-1.8;93.369;-34.8;0.635;5008.7;"no"
57;"entrepreneur";"married";"university.degree";"unknown";"unknown";"unknown";"cellular";"jul";"mon";268;9;999;0;"nonexistent";1.4;93.918;-42.7;4.96;5228.1;"no"
